郑州建国饭店-郑州市体育馆,郑州建国饭店,郑州市体育馆,"34.76931,113.72205","34.76295,113.67994",状态0,5032,1166,nana
郑州建国饭店-郑州市体育场,郑州建国饭店,郑州市体育场,"34.76931,113.72205","34.76295,113.67994",状态0,5032,1166,nana
郑州建国饭店-华北水利水电大学,郑州建国饭店,华北水利水电大学,"34.76931,113.72205","34.77593,113.76580",状态0,5997,928,nana
郑州建国饭店-北龙湖,郑州建国饭店,北龙湖,"34.76931,113.72205","34.81829,113.74043",状态0,8959,1632,nana
郑州建国饭店-郑州奥体中心体育馆,郑州建国饭店,郑州奥体中心体育馆,"34.76931,113.72205","34.73476,113.54065",状态0,25188,2292,nana
仟那隐居精品酒店(郑州国际会展中心店)(原未来路凤凰茶城店)-河南工业大学,仟那隐居精品酒店(郑州国际会展中心店)(原未来路凤凰茶城店),河南工业大学,"34.74679,113.71135","34.83330,113.55796",状态0,23632,3492,nana
仟那隐居精品酒店(郑州国际会展中心店)(原未来路凤凰茶城店)-郑州大学,仟那隐居精品酒店(郑州国际会展中心店)(原未来路凤凰茶城店),郑州大学,"34.74679,113.71135","34.81414,113.54220",状态0,23799,3523,nana
仟那隐居精品酒店(郑州国际会展中心店)(原未来路凤凰茶城店)-郑州工程技术学院,仟那隐居精品酒店(郑州国际会展中心店)(原未来路凤凰茶城店),郑州工程技术学院,"34.74679,113.71135","34.86633,113.65609",状态0,18966,3379,nana
仟那隐居精品酒店(郑州国际会展中心店)(原未来路凤凰茶城店)-郑州师范学院,仟那隐居精品酒店(郑州国际会展中心店)(原未来路凤凰茶城店),郑州师范学院,"34.74679,113.71135","34.86471,113.62637",状态0,21357,3705,nana
仟那隐居精品酒店(郑州国际会展中心店)(原未来路凤凰茶城店)-郑州市体育馆,仟那隐居精品酒店(郑州国际会展中心店)(原未来路凤凰茶城店),郑州市体育馆,"34.74679,113.71135","34.76295,113.67994",状态0,4683,1315,nana
仟那隐居精品酒店(郑州国际会展中心店)(原未来路凤凰茶城店)-郑州市体育场,仟那隐居精品酒店(郑州国际会展中心店)(原未来路凤凰茶城店),郑州市体育场,"34.74679,113.71135","34.76295,113.67994",状态0,4683,1315,nana
仟那隐居精品酒店(郑州国际会展中心店)(原未来路凤凰茶城店)-华北水利水电大学,仟那隐居精品酒店(郑州国际会展中心店)(原未来路凤凰茶城店),华北水利水电大学,"34.74679,113.71135","34.77593,113.76580",状态0,8675,1414,nana
仟那隐居精品酒店(郑州国际会展中心店)(原未来路凤凰茶城店)-北龙湖,仟那隐居精品酒店(郑州国际会展中心店)(原未来路凤凰茶城店),北龙湖,"34.74679,113.71135","34.81829,113.74043",状态0,12283,2434,nana
仟那隐居精品酒店(郑州国际会展中心店)(原未来路凤凰茶城店)-郑州奥体中心体育馆,仟那隐居精品酒店(郑州国际会展中心店)(原未来路凤凰茶城店),郑州奥体中心体育馆,"34.74679,113.71135","34.73476,113.54065",状态0,19775,1766,nana
河南郑州索菲特国际饭店-河南工业大学,河南郑州索菲特国际饭店,河南工业大学,"34.76811,113.70074","34.83330,113.55796",状态0,23064,2949,nana
河南郑州索菲特国际饭店-郑州大学,河南郑州索菲特国际饭店,郑州大学,"34.76811,113.70074","34.81414,113.54220",状态0,23231,3080,nana
河南郑州索菲特国际饭店-郑州工程技术学院,河南郑州索菲特国际饭店,郑州工程技术学院,"34.76811,113.70074","34.86633,113.65609",状态0,18153,2904,nana
河南郑州索菲特国际饭店-郑州师范学院,河南郑州索菲特国际饭店,郑州师范学院,"34.76811,113.70074","34.86471,113.62637",状态0,20544,3099,nana
河南郑州索菲特国际饭店-郑州市体育馆,河南郑州索菲特国际饭店,郑州市体育馆,"34.76811,113.70074","34.76295,113.67994",状态0,4580,1071,nana
河南郑州索菲特国际饭店-郑州市体育场,河南郑州索菲特国际饭店,郑州市体育场,"34.76811,113.70074","34.76295,113.67994",状态0,4580,1071,nana
河南郑州索菲特国际饭店-华北水利水电大学,河南郑州索菲特国际饭店,华北水利水电大学,"34.76811,113.70074","34.77593,113.76580",状态0,7742,1112,nana
河南郑州索菲特国际饭店-北龙湖,河南郑州索菲特国际饭店,北龙湖,"34.76811,113.70074","34.81829,113.74043",状态0,11715,1831,nana
河南郑州索菲特国际饭店-郑州奥体中心体育馆,河南郑州索菲特国际饭店,郑州奥体中心体育馆,"34.76811,113.70074","34.73476,113.54065",状态0,23222,2498,nana
仟那绿城精品酒店(郑州紫荆山路店)-河南工业大学,仟那绿城精品酒店(郑州紫荆山路店),河南工业大学,"34.74539,113.68871","34.83330,113.55796",状态0,21135,2894,nana
仟那绿城精品酒店(郑州紫荆山路店)-郑州大学,仟那绿城精品酒店(郑州紫荆山路店),郑州大学,"34.74539,113.68871","34.81414,113.54220",状态0,20896,2959,nana
仟那绿城精品酒店(郑州紫荆山路店)-郑州工程技术学院,仟那绿城精品酒店(郑州紫荆山路店),郑州工程技术学院,"34.74539,113.68871","34.86633,113.65609",状态0,19370,3476,nana
仟那绿城精品酒店(郑州紫荆山路店)-郑州师范学院,仟那绿城精品酒店(郑州紫荆山路店),郑州师范学院,"34.74539,113.68871","34.86471,113.62637",状态0,17931,3070,nana
仟那绿城精品酒店(郑州紫荆山路店)-郑州市体育馆,仟那绿城精品酒店(郑州紫荆山路店),郑州市体育馆,"34.74539,113.68871","34.76295,113.67994",状态0,3995,733,nana
仟那绿城精品酒店(郑州紫荆山路店)-郑州市体育场,仟那绿城精品酒店(郑州紫荆山路店),郑州市体育场,"34.74539,113.68871","34.76295,113.67994",状态0,3995,734,nana
